split,filename,image_path,image_id,ann_id,layer,group,wb1,wb2,wb_product,wb_sum,area_px,log_area_px,bbox_w,bbox_h,bbox_aspect,roi_bg_pixels,ndg,delta_g,abs_delta_g,g_flake_median,g_bg_plane_median,g_delta_p10,g_delta_p90,g_delta_iqr,iqr_ndg,g_bg_std,g_flake_std,plane_a,plane_b,plane_c
train,1-1-3-6_png.rf.41f8282f4d610f31de920e2ddda062ec.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-1-3-6_png.rf.41f8282f4d610f31de920e2ddda062ec.jpg,178,238,1,png,1.1,3.6,3.9600000000000004,4.7,3057,8.025516386489008,170.0,60.0,2.8333333333333335,88498,-0.06275754911604181,-9.900947570800781,9.900947570800781,149.0,157.76504516601562,-16.740606689453124,-3.685403442382812,13.055203247070311,0.08275092390289855,9.893223762512207,4.909176349639893,0.0013614140916615725,-0.00954642053693533,166.1992645263672
train,1-4-3-3_png.rf.f62fc247642bd5175b4f347c2e64e73c.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-4-3-3_png.rf.f62fc247642bd5175b4f347c2e64e73c.jpg,180,240,1,png,1.4,3.3,4.619999999999999,4.699999999999999,3044,8.021256180143997,170.0,61.0,2.7868852459016393,90040,-0.06650688459803338,-10.505085945129395,10.505085945129395,148.0,157.95486450195312,-17.865371704101562,-4.731222534179687,13.134149169921876,0.0831512800275896,11.310090065002441,4.92629861831665,0.0011847541900351644,-0.011895548552274704,169.1684112548828
train,1-4-4-8_png.rf.e971286630d7d73cbd52862f22033187.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-4-4-8_png.rf.e971286630d7d73cbd52862f22033187.jpg,181,241,1,png,1.4,4.8,6.72,6.199999999999999,4474,8.406261630708956,119.0,49.0,2.4285714285714284,47814,-0.06738169580990107,-7.526736736297607,7.526736736297607,104.0,111.70298767089844,-9.541487884521484,-5.6410675048828125,3.900420379638671,0.03491778027576278,4.786378383636475,1.6711361408233643,0.002829122357070446,-0.0011019865050911903,108.891357421875
train,2-0-3-3_png.rf.b3288a171b18271000868ed152c4a082.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/2-0-3-3_png.rf.b3288a171b18271000868ed152c4a082.jpg,184,244,2,png,2.0,3.3,6.6,5.3,994,6.902742737158593,35.0,63.0,0.5555555555555556,18738,-0.08163674583546617,-11.002002716064453,11.002002716064453,123.0,134.7677764892578,-14.788742065429688,-4.697450256347655,10.091291809082033,0.07487911481485635,1.3907631635665894,3.905052661895752,0.0031524808146059513,0.002879171632230282,127.79696655273438
train,1-4-4-8_png.rf.1d7e57ba37060f71327c9d909b9c5f38.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-4-4-8_png.rf.1d7e57ba37060f71327c9d909b9c5f38.jpg,186,246,4,png,1.4,4.8,6.72,6.199999999999999,3649,8.202482446576537,192.0,59.0,3.2542372881355934,98037,-0.27450201434661287,-31.72648048400879,31.72648048400879,84.0,115.57831573486328,-35.62781982421875,-26.421894836425782,9.205924987792965,0.07965097024697403,24.343175888061523,5.179541110992432,-0.008093421347439289,-0.028507022187113762,158.35252380371094
train,0-8-3-6-3-10_png.rf.819a03ec4cb3c940283cc3e8350586d6.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/0-8-3-6-3-10_png.rf.819a03ec4cb3c940283cc3e8350586d6.jpg,187,247,3,3-10_png,0.8,3.6,2.8800000000000003,4.4,1165,7.061334366910438,43.0,42.0,1.0238095238095237,14977,-0.10417070915625008,-15.998445510864258,15.998445510864258,137.0,153.57911682128906,-18.500094604492187,-9.60162353515624,8.898471069335947,0.05794063186136545,2.529573440551758,3.4974167346954346,-0.004471770953387022,-0.010783636011183262,162.32473754882812
train,1-7-4-2_png.rf.5c7d7637db8da6a78ace9874fe6893cb.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-7-4-2_png.rf.5c7d7637db8da6a78ace9874fe6893cb.jpg,188,248,4,png,1.7,4.2,7.14,5.9,3911,8.271804031154709,191.0,57.0,3.3508771929824563,93809,-0.27243100113978064,-32.56005859375,32.56005859375,86.0,119.51671600341797,-37.778900146484375,-19.327438354492188,18.451461791992188,0.15438394233878136,25.73560905456543,8.125252723693848,-0.011087647639214993,-0.039346665143966675,178.4622344970703
train,1-7-4-5_png.rf.59608e5c5593ff8e5c2b65929af07e2d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-7-4-5_png.rf.59608e5c5593ff8e5c2b65929af07e2d.jpg,189,249,4,png,1.7,4.5,7.6499999999999995,6.2,3917,8.273336598504486,191.0,57.0,3.3508771929824563,93803,-0.29014113073433695,-32.25099563598633,32.25099563598633,77.0,111.15623474121094,-37.50853424072265,-19.666937255859374,17.84159698486328,0.1605091880487073,25.93324089050293,7.928532600402832,-0.01118704304099083,-0.04169824719429016,172.6912078857422
train,2-0-3-6_png.rf.ec23d8a6649d12cd3acc2dd962eafe0d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/2-0-3-6_png.rf.ec23d8a6649d12cd3acc2dd962eafe0d.jpg,190,250,4,png,2.0,3.6,7.2,5.6,8195,9.011401509358791,171.0,99.0,1.7272727272727273,143881,-0.16893612943890982,-16.2625732421875,16.2625732421875,80.0,96.2646255493164,-18.37847900390625,-13.814575195312498,4.563903808593752,0.04740997830252466,16.794288635253906,2.551496744155884,-0.004666014574468136,-0.003665759926661849,106.85904693603516
train,1-1-4-2_png.rf.fe1a571940f9ce408db6067bb3ad73db.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-1-4-2_png.rf.fe1a571940f9ce408db6067bb3ad73db.jpg,192,252,4,png,1.1,4.2,4.620000000000001,5.300000000000001,3937,8.278428259199071,192.0,59.0,3.2542372881355934,97749,-0.18372698388655595,-25.57850456237793,25.57850456237793,113.0,139.22018432617188,-29.442544555664064,-17.926119995117187,11.516424560546877,0.08272094033122117,22.675676345825195,5.101803779602051,-0.010717837139964104,-0.03191077336668968,189.8262939453125
train,2-0-3-9_png.rf.949fa39f6d31623a6121b4a7e8353f35.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/2-0-3-9_png.rf.949fa39f6d31623a6121b4a7e8353f35.jpg,194,254,4,png,2.0,3.9,7.8,5.9,3846,8.255048902752295,193.0,59.0,3.2711864406779663,98370,-0.2195971185808723,-21.649372100830078,21.649372100830078,77.0,98.58677673339844,-27.61145782470703,-15.095470428466797,12.515987396240234,0.12695401767811493,25.984657287597656,5.106667995452881,-0.009187739342451096,-0.03194022923707962,146.7764892578125
train,2-3-3-9_png.rf.906fddc3231cd48021b4a00ed5d4c3c7.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/2-3-3-9_png.rf.906fddc3231cd48021b4a00ed5d4c3c7.jpg,196,256,7,png,2.3,3.9,8.969999999999999,6.199999999999999,599,6.396929655216146,24.0,57.0,0.42105263157894735,11617,-0.332703252426304,-24.631006240844727,24.631006240844727,44.0,74.032958984375,-39.494635009765624,1.309902954101576,40.8045379638672,0.5511671899063116,20.030181884765625,15.449153900146484,0.06669806689023972,0.07826502621173859,-95.03231811523438
train,1-7-3-9-3-10-2_png.rf.b03ff6a34f383348ed7eee086f2675a8.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-7-3-9-3-10-2_png.rf.b03ff6a34f383348ed7eee086f2675a8.jpg,197,259,7,3-10-2_png,1.7,3.9,6.63,5.6,548,6.3080984415095305,41.0,25.0,1.64,8596,-0.5566084911930615,-35.556182861328125,35.556182861328125,26.0,63.88005828857422,-40.919866943359374,-18.95314178466797,21.966725158691403,0.3438745321655481,4.684551239013672,8.883520126342773,0.0017911158502101898,0.009049742482602596,58.04611587524414
train,1-7-3-9_png.rf.1d6e3af27f8a0e6634e7cbc83bf45b21.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-7-3-9_png.rf.1d6e3af27f8a0e6634e7cbc83bf45b21.jpg,198,260,1,png,1.7,3.9,6.63,5.6,3099,8.039157390473237,170.0,61.0,2.7868852459016393,89985,-0.07362805763687313,-8.943650245666504,8.943650245666504,113.0,121.4706802368164,-15.379078674316407,-3.3581909179687486,12.020887756347658,0.0989612286101635,12.804788589477539,4.505175590515137,0.0008125943713821471,-0.01227305456995964,133.6178436279297
train,1-4-4-2_png.rf.f568c8e82dd905b6dc27db9fc9a59014.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-4-4-2_png.rf.f568c8e82dd905b6dc27db9fc9a59014.jpg,199,261,1,png,1.4,4.2,5.88,5.6,4844,8.485702524324866,124.0,53.0,2.339622641509434,54108,-0.045110680072449776,-5.774995803833008,5.774995803833008,122.0,128.01837158203125,-7.948783111572266,-3.0608367919921875,4.887946319580078,0.03818160049355099,4.777173042297363,1.996675968170166,0.003383113071322441,-0.0039711929857730865,127.34284210205078
train,1-7-3-6_png.rf.12da09b2ac9ad49a52b7418c1ca482d9.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-7-3-6_png.rf.12da09b2ac9ad49a52b7418c1ca482d9.jpg,200,262,7,png,1.7,3.6,6.12,5.3,649,6.476972362889683,23.0,56.0,0.4107142857142857,10849,-0.2064016081643552,-23.730396270751953,23.730396270751953,86.0,114.97195434570312,-43.823297119140626,6.925756835937503,50.74905395507813,0.4414037688050728,26.081317901611328,19.2294979095459,0.07508858293294907,0.1059049740433693,-90.82257080078125
train,1-4-4-8_png.rf.db8d86d6a8fcd4d7944d9af17d877479.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-4-4-8_png.rf.db8d86d6a8fcd4d7944d9af17d877479.jpg,201,265,1,png,1.4,4.8,6.72,6.199999999999999,3033,8.017637159908478,171.0,60.0,2.85,89061,-0.09540846846399786,-10.766718864440918,10.766718864440918,103.0,112.84867095947266,-19.83354034423828,-3.808338928222656,16.025201416015623,0.1420061156216076,11.120363235473633,5.989435195922852,0.0018120675813406706,-0.008591145277023315,119.63201904296875
train,1-7-3-6-2-10-3_png.rf.575dbd5d080e4ea796d6fa89e6c10c76.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-7-3-6-2-10-3_png.rf.575dbd5d080e4ea796d6fa89e6c10c76.jpg,202,266,2,2-10-3_png,1.7,3.6,6.12,5.3,5585,8.628018746505122,112.0,87.0,1.2873563218390804,81878,-0.13356471529860833,-10.012168884277344,10.012168884277344,65.0,74.961181640625,-11.025523376464843,-8.022035217285156,3.003488159179687,0.040067246719493486,11.03565788269043,1.7191190719604492,-0.0005554927629418671,-0.002751850290223956,76.75064086914062
train,1-7-4-8_png.rf.b59b6847350bdceaa60b1c11eec516ac.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/train/1-7-4-8_png.rf.b59b6847350bdceaa60b1c11eec516ac.jpg,205,269,1,png,1.7,4.8,8.16,6.5,4920,8.501267040865978,124.0,54.0,2.2962962962962963,55151,-0.02031553838099528,-2.070627212524414,2.070627212524414,100.0,101.92332458496094,-4.19501953125,-0.054776763916015506,4.1402427673339846,0.04062115108777455,5.546876430511475,1.7361209392547607,0.006124773062765598,-0.009369449689984322,102.90400695800781
test,1-4-4-2-2-10-3_png.rf.08591e73d122ce9d79052b0fd287b5c2.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-4-2-2-10-3_png.rf.08591e73d122ce9d79052b0fd287b5c2.jpg,3,4,2,2-10-3_png,1.4,4.2,5.88,5.6,5631,8.63621989783788,112.0,88.0,1.2727272727272727,82850,-0.10590217537857187,-10.313207626342773,10.313207626342773,87.0,97.38428497314453,-11.403793334960938,-8.519874572753906,2.8839187622070312,0.02961380024510447,12.574763298034668,1.593649983406067,-0.00030179813620634377,-0.004508974961936474,99.88069152832031
test,2-0-3-9_png.rf.f3a8a335e266d2ba227c10ceda8bc0d1.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-3-9_png.rf.f3a8a335e266d2ba227c10ceda8bc0d1.jpg,5,6,1,png,2.0,3.9,7.8,5.9,1525,7.330405211844402,29.0,80.0,0.3625,19231,-0.03592831057926058,-3.4381654262542725,3.4381654262542725,92.0,95.69515991210938,-5.717742919921875,-1.4513061523437498,4.266436767578125,0.04458362127715349,8.801733016967773,1.8491164445877075,0.017344370484352112,0.0011388289276510477,72.1556396484375
test,2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,6,7,4,png,2.0,4.5,9.0,6.5,8084,8.997765772011208,173.0,93.0,1.8602150537634408,127223,-0.1412054239583943,-12.884542465209961,12.884542465209961,78.0,91.24679565429688,-14.638067626953125,-10.871680450439452,3.766387176513673,0.04127692539235279,17.63979721069336,5.9267778396606445,-0.0061914147809147835,-0.0042229886166751385,104.61186218261719
test,2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,6,8,3,png,2.0,4.5,9.0,6.5,6185,8.730043953245016,149.0,79.0,1.8860759493670887,88247,-0.15380970751201314,-14.325648307800293,14.325648307800293,79.0,93.13877868652344,-16.291659545898437,-12.045611572265624,4.2460479736328125,0.04558840080911634,19.898502349853516,1.4181621074676514,-0.02072635479271412,-0.0017881462117657065,125.92265319824219
test,2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-5_png.rf.ede71be1ce64778686d10da380412595.jpg,6,9,4,png,2.0,4.5,9.0,6.5,2080,7.640603826393634,103.0,46.0,2.239130434782609,29987,-0.12889979485138692,-11.649247169494629,11.649247169494629,79.0,90.37444305419922,-13.480750274658202,-9.36295394897461,4.117796325683592,0.04556372561227375,4.48350191116333,2.103740692138672,0.0022133691236376762,-0.0119918342679739,99.84925079345703
test,1-1-3-6-3-10-4_png.rf.bd882e9887c3e86988688070473d8f55.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-1-3-6-3-10-4_png.rf.bd882e9887c3e86988688070473d8f55.jpg,7,10,3,3-10-4_png,1.1,3.6,3.9600000000000004,4.7,625,6.439350371100098,21.0,54.0,0.3888888888888889,9491,-0.1182759682127428,-14.808613777160645,14.808613777160645,110.0,125.20391082763672,-20.25101318359375,-6.406462097167968,13.844551086425781,0.11057602749713648,1.7941075563430786,5.365572929382324,0.008772249333560467,-0.007708600722253323,123.18052673339844
test,1-4-3-9-6-10-6_png.rf.5638097c1bdb6a65de90c8b1c1e7dadc.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-3-9-6-10-6_png.rf.5638097c1bdb6a65de90c8b1c1e7dadc.jpg,8,11,6,6-10-6_png,1.4,3.9,5.46,5.3,2247,7.717796211013582,43.0,132.0,0.32575757575757575,48575,-0.28313962073228865,-25.25050163269043,25.25050163269043,62.0,89.18038940429688,-30.624649047851562,-10.576014709472656,20.048634338378907,0.22480989904057233,12.547017097473145,9.54208755493164,0.004609976429492235,-0.00876194890588522,90.65487670898438
test,1-4-3-3_png.rf.1bc861fd55845c384fc0d0651a98fbfc.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-3-3_png.rf.1bc861fd55845c384fc0d0651a98fbfc.jpg,9,14,7,png,1.4,3.3,4.619999999999999,4.699999999999999,616,6.424869023905388,23.0,57.0,0.40350877192982454,11088,-0.1817611596868155,-25.21560287475586,25.21560287475586,108.0,138.7293243408203,-44.93382263183594,7.4247894287109375,52.358612060546875,0.3774156063206649,31.612987518310547,19.24011993408203,0.11321961134672165,0.12581253051757812,-142.1484832763672
test,1-7-4-2-6-10-6_png.rf.20304207a090bed4c4958d425a0861ce.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-2-6-10-6_png.rf.20304207a090bed4c4958d425a0861ce.jpg,10,15,6,6-10-6_png,1.7,4.2,7.14,5.9,2000,7.601402334583733,43.0,129.0,0.3333333333333333,47631,-0.3425650630924309,-21.737022399902344,21.737022399902344,41.0,63.453704833984375,-25.364756393432618,-12.883688354492186,12.481068038940432,0.19669565507002285,11.427169799804688,5.946008205413818,0.002220229245722294,-0.00779376458376646,66.04249572753906
test,1-7-4-5_png.rf.c4e547156a53807ee1eea406545cf342.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-5_png.rf.c4e547156a53807ee1eea406545cf342.jpg,11,16,4,png,1.7,4.5,7.6499999999999995,6.2,8441,9.040974526342444,179.0,97.0,1.8453608247422681,137911,-0.1770526861996953,-19.24562644958496,19.24562644958496,89.0,108.69999694824219,-21.407012939453125,-16.613265991210938,4.7937469482421875,0.04410070913364187,16.64142417907715,5.313508033752441,-0.0033356414642184973,-0.004725543782114983,118.619140625
test,1-7-4-5_png.rf.c4e547156a53807ee1eea406545cf342.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-5_png.rf.c4e547156a53807ee1eea406545cf342.jpg,11,17,3,png,1.7,4.5,7.6499999999999995,6.2,6772,8.820699399214904,158.0,82.0,1.9268292682926829,98140,-0.14664033339536328,-16.142290115356445,16.142290115356445,94.0,110.0808334350586,-18.067693328857423,-13.94919281005859,4.118500518798834,0.03741342057723895,18.729625701904297,2.045769214630127,-0.012768805958330631,-0.005444587208330631,135.03334045410156
test,1-7-4-5_png.rf.c4e547156a53807ee1eea406545cf342.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-4-5_png.rf.c4e547156a53807ee1eea406545cf342.jpg,11,18,4,png,1.7,4.5,7.6499999999999995,6.2,2235,7.71244383427499,111.0,45.0,2.466666666666667,30748,-0.1545575941253475,-16.693130493164062,16.693130493164062,91.0,108.00588989257812,-19.03555908203125,-13.389126586913967,5.646432495117281,0.05227893127618487,4.686017990112305,3.1124801635742188,0.0008507949532940984,-0.008651027455925941,116.00955963134766
test,1-1-4-5-3-10_png.rf.f29eaacfea174c5ccc844d4aaaf557f1.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-1-4-5-3-10_png.rf.f29eaacfea174c5ccc844d4aaaf557f1.jpg,14,21,3,3-10_png,1.1,4.5,4.95,5.6,1164,7.060476365999801,43.0,43.0,1.0,15362,-0.15014166566902112,-17.222900390625,17.222900390625,97.0,114.71099853515625,-19.719632720947267,-10.032718658447227,9.68691406250004,0.08444625350838722,2.2231104373931885,4.17137336730957,0.00015705497935414314,-0.003599402494728565,116.45481872558594
test,0-8-4-2-7-10-2_png.rf.f61872e6b64302c145fa326023d2f3a0.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/0-8-4-2-7-10-2_png.rf.f61872e6b64302c145fa326023d2f3a0.jpg,15,22,7,7-10-2_png,0.8,4.2,3.3600000000000003,5.0,528,6.270988431858299,42.0,24.0,1.75,8463,-0.4231628458643226,-62.572532653808594,62.572532653808594,81.0,147.86868286132812,-71.97319183349609,-33.493110656738274,38.480081176757814,0.2602314461192881,5.144859790802002,16.480859756469727,0.008147739805281162,0.006669123191386461,138.81919860839844
test,2-0-4-2_png.rf.68af67955af8f38d73377cf9e4cd5fea.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-2_png.rf.68af67955af8f38d73377cf9e4cd5fea.jpg,16,23,4,png,2.0,4.2,8.4,6.2,7874,8.971448463693834,169.0,99.0,1.707070707070707,132111,-0.14948433547622664,-13.875848770141602,13.875848770141602,79.0,92.82476806640625,-15.690497589111327,-11.751766967773438,3.938730621337889,0.0424318929460739,17.3887882232666,2.0806684494018555,-0.005459637381136417,-0.0038272924721240997,104.71100616455078
test,2-0-4-2_png.rf.68af67955af8f38d73377cf9e4cd5fea.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-2_png.rf.68af67955af8f38d73377cf9e4cd5fea.jpg,16,24,3,png,2.0,4.2,8.4,6.2,7369,8.905172985183382,165.0,85.0,1.9411764705882353,107703,-0.1476208168195535,-13.856468200683594,13.856468200683594,80.0,93.86527252197266,-15.670851135253907,-11.764016723632812,3.9068344116210945,0.04162172341966572,18.596277236938477,1.5289220809936523,-0.01066118199378252,-0.005335469730198383,115.5394287109375
test,2-0-4-2_png.rf.68af67955af8f38d73377cf9e4cd5fea.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-2_png.rf.68af67955af8f38d73377cf9e4cd5fea.jpg,16,25,4,png,2.0,4.2,8.4,6.2,2327,7.752764808851328,109.0,48.0,2.2708333333333335,32531,-0.13186800857157313,-12.150005340576172,12.150005340576172,80.0,92.13762664794922,-15.145468139648438,-4.263771057128905,10.881697082519533,0.11810264143331649,4.437566757202148,3.9314124584198,0.0018604821525514126,-0.00958926696330309,99.55962371826172
test,1-7-3-3_png.rf.bd31fed5bf392c8ba2a6ce9263e99c6e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-3_png.rf.bd31fed5bf392c8ba2a6ce9263e99c6e.jpg,19,28,4,png,1.7,3.3,5.609999999999999,5.0,4109,8.32117830749028,192.0,59.0,3.2542372881355934,97577,-0.22925283021995077,-29.126543045043945,29.126543045043945,97.0,127.04987335205078,-35.01463317871094,-17.090667724609364,17.923965454101573,0.14107818434761354,24.311635971069336,7.395191192626953,-0.010129657573997974,-0.032940905541181564,177.7262725830078
test,1-4-3-9_png.rf.5645a5880f1042b87ead35b2184cf319.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-3-9_png.rf.5645a5880f1042b87ead35b2184cf319.jpg,22,33,7,png,1.4,3.9,5.46,5.3,892,6.794586580876499,61.0,23.0,2.652173913043478,11636,-0.367777670552401,-44.573577880859375,44.573577880859375,75.0,121.19707489013672,-51.150933837890626,-22.28074493408205,28.870188903808575,0.23820862780705687,11.270355224609375,11.8435697555542,-0.006698915269225836,0.007233405485749245,124.70992279052734
test,1-7-3-3_png.rf.6242a6677002c5c73586c86cd0076f20.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-7-3-3_png.rf.6242a6677002c5c73586c86cd0076f20.jpg,23,36,7,png,1.7,3.3,5.609999999999999,5.0,594,6.38856140554563,22.0,56.0,0.39285714285714285,10401,-0.22965763231832784,-28.4301700592041,28.4301700592041,90.0,123.79370880126953,-46.67252044677734,3.364956665039067,50.03747711181641,0.4042004847931599,27.15215492248535,18.587196350097656,0.062325429171323776,0.11962874978780746,-74.79833984375
test,1-4-4-5-3-10-4_png.rf.7262e317b01c2b5fbd1540e1c7679d0a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-4-5-3-10-4_png.rf.7262e317b01c2b5fbd1540e1c7679d0a.jpg,25,38,3,3-10-4_png,1.4,4.5,6.3,5.9,725,6.587550014824796,24.0,55.0,0.43636363636363634,11061,-0.14002856744741532,-12.083303451538086,12.083303451538086,74.0,86.29170227050781,-17.267599487304686,-4.3228759765625,12.944723510742186,0.15001121973655102,2.1359331607818604,5.097479343414307,0.004838143941015005,-0.004501317627727985,85.30172729492188
test,0-8-3-6-3-10-4_png.rf.788d58cdfafaeaf0e9bb83bdd77466a9.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/0-8-3-6-3-10-4_png.rf.788d58cdfafaeaf0e9bb83bdd77466a9.jpg,26,39,3,3-10-4_png,0.8,3.6,2.8800000000000003,4.4,601,6.400257445308821,23.0,53.0,0.4339622641509434,10275,-0.08643698513490959,-13.283473014831543,13.283473014831543,140.0,153.67811584472656,-17.654251098632812,-6.66131591796875,10.992935180664062,0.0715322095162275,1.5446287393569946,4.447154521942139,0.00428857421502471,-0.006342701613903046,154.04837036132812
test,2-0-3-6_png.rf.ead0aeedb79d1375f0bd5cd220753868.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-3-6_png.rf.ead0aeedb79d1375f0bd5cd220753868.jpg,27,40,2,png,2.0,3.6,7.2,5.6,992,6.900730664045173,35.0,63.0,0.5555555555555556,18740,-0.08360220185939402,-10.333399772644043,10.333399772644043,113.0,123.60200500488281,-13.735506439208985,-4.547128295898437,9.188378143310548,0.07433842309392608,1.4166394472122192,3.7540946006774902,0.001734374207444489,0.004618891514837742,117.27971649169922
test,1-4-3-6_png.rf.bf079b9ef88c0924bd8ffc2ce71608af.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/1-4-3-6_png.rf.bf079b9ef88c0924bd8ffc2ce71608af.jpg,28,41,1,png,1.4,3.6,5.04,5.0,1528,7.332369205929062,31.0,78.0,0.3974358974358974,20102,-0.031980750754103934,-4.6630682945251465,4.6630682945251465,141.0,145.80859375,-6.806036376953125,-2.44246826171875,4.363568115234376,0.029926686781686185,8.976983070373535,1.868756890296936,0.01796853169798851,0.007239717058837414,115.37809753417969
test,2-0-4-2_png.rf.929c2dd92a7ee353b63b33088f06c5d3.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v9-10x.coco-segmentation/test/2-0-4-2_png.rf.929c2dd92a7ee353b63b33088f06c5d3.jpg,29,42,1,png,2.0,4.2,8.4,6.2,3048,8.022568946988255,171.0,59.0,2.8983050847457625,87508,-0.08884048243928389,-8.447633743286133,8.447633743286133,87.0,95.08766174316406,-14.130049133300782,-2.8662528991699197,11.263796234130862,0.11845696936533015,12.703028678894043,4.255195140838623,1.0153135917789768e-05,-0.012852629646658897,108.96746063232422
