split,filename,image_path,image_id,ann_id,layer,group,flake_rep_mode,flake_rep_source,wb1,wb2,wb_product,wb_sum,area_px,log_area_px,bbox_w,bbox_h,bbox_aspect,roi_bg_pixels,roi_bg_initial_pixels,roi_bg_clip_iterations,roi_bg_residual_sigma,ndg,ndg_peak,ndg_mask_median,ndg_trimmed_median,ndg_central_median,ndg_largest_inner_median,delta_g,abs_delta_g,g_flake_rep,g_flake_peak,g_flake_mask_median,g_flake_trimmed_median,g_flake_central_median,g_flake_largest_inner_median,g_flake_median,flake_inner_area_px,flake_largest_inner_area_px,g_bg_plane_median,g_delta_p10,g_delta_p90,g_delta_iqr,iqr_ndg,g_bg_std,g_flake_std,plane_a,plane_b,plane_c
train,1-1-3-9_png.rf.9d915d2df5113926528579d06ca15331.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-9_png.rf.9d915d2df5113926528579d06ca15331.jpg,454,588,1,png,largest_inner_median,largest_inner_median,1.1,3.9,4.29,5.0,1565,7.356279876550748,121.0,42.0,2.880952380952381,45941,51047.0,0.0,1.2111052093505859,-0.04813072451645899,-0.028811034689984482,-0.03393070542879238,-0.03393070542879238,-0.04813072451645899,-0.04813072451645899,-6.948760986328125,6.948760986328125,-7.0608062744140625,-4.271571159362793,-5.010711669921875,-5.010711669921875,-7.0608062744140625,-7.0608062744140625,-7.0608062744140625,935.0,935.0,144.37266540527344,-10.388876342773438,-0.8188385009765621,9.570037841796875,0.06628704827837385,1.0806571245193481,3.4752345085144043,0.0014406507834792137,0.0029288921505212784,143.74429321289062
train,1-4-4-2-3-10_png.rf.e3750ae200a5faa3365b5be9523e0d23.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-2-3-10_png.rf.e3750ae200a5faa3365b5be9523e0d23.jpg,456,590,3,3-10_png,largest_inner_median,largest_inner_median,1.4,4.2,5.88,5.6,1125,7.026426808699636,40.0,43.0,0.9302325581395349,22241,24713.0,0.0,1.0,-0.1914110526509026,-0.19345225888646328,-0.1878961315403702,-0.1878961315403702,-0.1914110526509026,-0.1914110526509026,-16.98406982421875,16.98406982421875,-16.946029663085938,-17.127147674560547,-16.63414764404297,-16.63414764404297,-16.946029663085938,-16.946029663085938,-16.946029663085938,805.0,805.0,88.73087310791016,-17.277851867675782,-11.577371215820312,5.70048065185547,0.0642446135396732,0.6818491816520691,3.027130603790283,-0.000827417999971658,-0.004336679819971323,89.17144775390625
train,0-8-3-6-2-10-3_png.rf.ce11139b9762e0067b27cdccda2f2ccb.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/0-8-3-6-2-10-3_png.rf.ce11139b9762e0067b27cdccda2f2ccb.jpg,457,591,2,2-10-3_png,largest_inner_median,largest_inner_median,0.8,3.6,2.8800000000000003,4.4,5727,8.653121708640482,89.0,113.0,0.7876106194690266,119810,133332.0,2.0,1.1160560165405273,-0.06024001900674772,-0.05947382954062808,-0.060006088433064396,-0.060006088433064396,-0.06024001900674772,-0.06024001900674772,-10.314483642578125,10.314483642578125,-10.296096801757812,-10.164907455444336,-10.25604248046875,-10.25604248046875,-10.296096801757812,-10.296096801757812,-10.296096801757812,4926.0,4926.0,171.22311401367188,-10.57342529296875,-9.429782104492185,1.143643188476565,0.00667925703293334,1.105386734008789,1.6217796802520752,0.002289242809638381,-0.00036349674337543547,170.89346313476562
train,1-7-3-6_png.rf.4aa999cad155d62db9bdeb2722c92c2f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6_png.rf.4aa999cad155d62db9bdeb2722c92c2f.jpg,460,594,2,png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,540,6.293419278846481,25.0,46.0,0.5434782608695652,15641,17379.0,0.0,1.0,-0.15358232273449157,-0.15812618942434775,-0.13122385894681365,-0.13122385894681365,-0.15358232273449157,-0.15358232273449157,-20.50798797607422,20.50798797607422,-20.531410217285156,-21.13815689086914,-17.54586410522461,-17.54586410522461,-20.531410217285156,-20.531410217285156,-20.531410217285156,276.0,276.0,133.53091430664062,-21.579025268554688,-4.696731567382809,16.88229370117188,0.12642985176004523,0.5822502374649048,6.251315593719482,-0.0007431267877109349,0.008094768039882183,132.8325653076172
train,1-4-3-3_png.rf.6c12b27fc4600da0f778d31ef8828ceb.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-3_png.rf.6c12b27fc4600da0f778d31ef8828ceb.jpg,461,595,1,png,largest_inner_median,largest_inner_median,1.4,3.3,4.619999999999999,4.699999999999999,836,6.729824070489475,60.0,24.0,2.5,17915,19907.0,0.0,1.0,-0.023377146583892727,-0.02380367187176012,-0.022110537871502692,-0.022110537871502692,-0.023377146583892727,-0.023377146583892727,-3.6470260620117188,3.6470260620117188,-3.6928176879882812,-3.759359121322632,-3.4952163696289062,-3.4952163696289062,-3.6928176879882812,-3.6928176879882812,-3.6928176879882812,526.0,526.0,156.0081787109375,-4.741203308105469,-1.9462661743164062,2.7949371337890625,0.017915324420059484,0.677327573299408,1.166049838066101,-0.0017680018208920956,-0.012860150076448917,156.86172485351562
train,1-7-3-6_png.rf.b6d1b522882cf77c5ff20af151754f6d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6_png.rf.b6d1b522882cf77c5ff20af151754f6d.jpg,462,596,2,png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,540,6.293419278846481,25.0,46.0,0.5434782608695652,15641,17379.0,0.0,1.0,-0.15358232273449157,-0.15812618942434775,-0.13122385894681365,-0.13122385894681365,-0.15358232273449157,-0.15358232273449157,-20.50798797607422,20.50798797607422,-20.531410217285156,-21.13815689086914,-17.54586410522461,-17.54586410522461,-20.531410217285156,-20.531410217285156,-20.531410217285156,276.0,276.0,133.53091430664062,-21.579025268554688,-4.696731567382809,16.88229370117188,0.12642985176004523,0.5822502374649048,6.251315593719482,-0.0007431267877109349,0.008094768039882183,132.8325653076172
train,1-1-4-8_png.rf.5c644d62c3d23e75341354edbb844799.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-8_png.rf.5c644d62c3d23e75341354edbb844799.jpg,463,597,1,png,largest_inner_median,largest_inner_median,1.1,4.8,5.28,5.9,1557,7.351158226430694,121.0,42.0,2.880952380952381,45744,50828.0,0.0,1.0564961540222166,-0.064464210691277,-0.04073591081599263,-0.049783747092884995,-0.049783747092884995,-0.064464210691277,-0.064464210691277,-7.434783935546875,7.434783935546875,-7.514041900634766,-4.777410507202148,-5.820915222167969,-5.820915222167969,-7.514041900634766,-7.514041900634766,-7.514041900634766,930.0,930.0,115.33196258544922,-11.709442138671875,-1.264274597167965,10.44516754150391,0.0905661128740882,0.9941759705543518,3.7558343410491943,-0.0007426976226270199,-0.002762882737442851,115.7259521484375
train,1-1-3-6_png.rf.08243bfb598ebb5010e79703137a0c7b.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-6_png.rf.08243bfb598ebb5010e79703137a0c7b.jpg,468,604,1,png,largest_inner_median,largest_inner_median,1.1,3.6,3.9600000000000004,4.7,1573,7.3613754289773485,43.0,121.0,0.35537190082644626,52638,58488.0,0.0,1.2313072631835937,-0.05953957111320918,-0.04459889612938091,-0.043926742415576994,-0.043926742415576994,-0.05953957111320918,-0.05953957111320918,-9.284881591796875,9.284881591796875,-9.305648803710938,-6.975729465484619,-6.87091064453125,-6.87091064453125,-9.305648803710938,-9.305648803710938,-9.305648803710938,937.0,937.0,155.94471740722656,-13.36876220703125,-1.3143218994140626,12.054440307617186,0.07729944629120587,1.0829248428344727,4.291847229003906,-0.003338705049827695,-8.72448508744128e-05,156.23855590820312
train,1-5-4-2-1_png.rf.dc8c4f3dc698447e865144a9afb43e1e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-5-4-2-1_png.rf.dc8c4f3dc698447e865144a9afb43e1e.jpg,471,609,1,1_png,largest_inner_median,largest_inner_median,1.5,4.2,6.300000000000001,5.7,2479,7.8160138391590275,87.0,39.0,2.230769230769231,38210,42468.0,1.0,1.0,-0.02749832258257713,-0.030727269239299387,-0.02527352587683467,-0.02527352587683467,-0.02749832258257713,-0.02749832258257713,-3.362834930419922,3.362834930419922,-3.415393829345703,-3.810269355773926,-3.1433181762695312,-3.1433181762695312,-3.415393829345703,-3.415393829345703,-3.415393829345703,1990.0,1990.0,122.29236602783203,-4.149853515625,-1.3056686401367188,2.8441848754882812,0.023257256097579997,0.8721168637275696,1.109329104423523,-0.002421834971755743,0.0055997236631810665,122.27485656738281
train,1-5-4-2-1_png.rf.f221ee518c6b279300e987aba484fe93.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-5-4-2-1_png.rf.f221ee518c6b279300e987aba484fe93.jpg,472,610,1,1_png,largest_inner_median,largest_inner_median,1.5,4.2,6.300000000000001,5.7,2482,7.817222785508166,87.0,39.0,2.230769230769231,38310,42587.0,1.0,1.0,-0.026007540339732033,-0.02670119580552382,-0.024576944542842573,-0.024576944542842573,-0.026007540339732033,-0.026007540339732033,-3.180500030517578,3.180500030517578,-3.23779296875,-3.3226211071014404,-3.0628433227539062,-3.0628433227539062,-3.23779296875,-3.23779296875,-3.23779296875,1993.0,1993.0,122.29145812988281,-3.8687431335449216,-1.1950759887695312,2.6736671447753904,0.021863073559363018,0.8653872609138489,1.0144479274749756,0.002373070688918233,-0.006221896503120661,122.36234283447266
train,1-1-4-8_png.rf.d2f6a7fcede7201c7cf8f4c5c9fa2c69.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-8_png.rf.d2f6a7fcede7201c7cf8f4c5c9fa2c69.jpg,474,614,1,png,largest_inner_median,largest_inner_median,1.1,4.8,5.28,5.9,1555,7.349873704738337,121.0,42.0,2.880952380952381,46145,51273.0,0.0,1.098568684387207,-0.0642668590576831,-0.04265076310921222,-0.04662159359849629,-0.04662159359849629,-0.0642668590576831,-0.0642668590576831,-7.412528991699219,7.412528991699219,-7.4912872314453125,-4.9980902671813965,-5.456085205078125,-5.456085205078125,-7.4912872314453125,-7.4912872314453125,-7.4912872314453125,928.0,928.0,115.33983612060547,-12.092269897460938,-1.101849365234375,10.990420532226562,0.09528729103390084,1.0199799537658691,3.9172208309173584,0.0006190175772644579,0.002744579454883933,114.94003295898438
train,1-1-3-3_png.rf.1a7af0f20a9508946184b7a67c0dad38.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-3_png.rf.1a7af0f20a9508946184b7a67c0dad38.jpg,475,615,1,png,largest_inner_median,largest_inner_median,1.1,3.3,3.63,4.4,1557,7.351158226430694,44.0,122.0,0.36065573770491804,59150,65743.0,1.0,1.0,-0.0597896321638952,-0.03215478774295844,-0.03702434352832801,-0.03702434352832801,-0.0597896321638952,-0.0597896321638952,-10.05419921875,10.05419921875,-10.058929443359375,-5.411865711212158,-6.2307281494140625,-6.2307281494140625,-10.058929443359375,-10.058929443359375,-10.058929443359375,916.0,916.0,168.15957641601562,-14.903872680664062,-1.1933258056640619,13.710546875,0.08153295320559692,0.9489903450012207,4.871872901916504,-0.004065605346113443,-0.0011743182549253106,168.80560302734375
train,1-4-4-5_png.rf.3ef440770ce2c0236e8f8b2e1b05c827.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-5_png.rf.3ef440770ce2c0236e8f8b2e1b05c827.jpg,476,616,1,png,largest_inner_median,largest_inner_median,1.4,4.5,6.3,5.9,1654,7.411556287811163,122.0,42.0,2.9047619047619047,58607,65206.0,2.0,1.0,-0.10058571625315696,-0.059472774800914036,-0.06626357856816378,-0.06626357856816378,-0.10058571625315696,-0.10058571625315696,-12.024795532226562,12.024795532226562,-12.028610229492188,-7.113650798797607,-7.92547607421875,-7.92547607421875,-12.028610229492188,-12.028610229492188,-12.028610229492188,1019.0,1019.0,119.54774475097656,-17.51435317993164,-1.660663604736328,15.853689575195311,0.1326138741322078,0.8823308944702148,5.687814712524414,0.0016223191050812602,-0.00325656752102077,119.42237854003906
train,1-4-4-5_png.rf.743c096448b283c2df65b7dc5a394803.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-5_png.rf.743c096448b283c2df65b7dc5a394803.jpg,479,619,1,png,largest_inner_median,largest_inner_median,1.4,4.5,6.3,5.9,2517,7.831220214604293,38.0,88.0,0.4318181818181818,42051,46736.0,1.0,1.0,-0.04843673000405645,-0.049212889920338565,-0.04687297938645762,-0.04687297938645762,-0.04843673000405645,-0.04843673000405645,-5.766639709472656,5.766639709472656,-5.803215026855469,-5.895620822906494,-5.617042541503906,-5.617042541503906,-5.803215026855469,-5.803215026855469,-5.803215026855469,2027.0,2027.0,119.05509948730469,-6.573933410644531,-3.0820281982421873,3.4919052124023438,0.029330160803189276,0.8100523948669434,1.405800461769104,0.004615853074938059,0.0034863054752349854,118.08447265625
train,1-7-4-8_png.rf.c849c03211fb9ef7929718227b3cecaf.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-4-8_png.rf.c849c03211fb9ef7929718227b3cecaf.jpg,482,626,1,png,largest_inner_median,largest_inner_median,1.7,4.8,8.16,6.5,2519,7.832014180505469,88.0,39.0,2.2564102564102564,38571,42969.0,2.0,1.0,-0.012256239222457539,-0.007366505729584168,-0.010444309438701246,-0.010444309438701246,-0.012256239222457539,-0.012256239222457539,-1.238250732421875,1.238250732421875,-1.2844696044921875,-0.7904586791992188,-1.101409912109375,-1.101409912109375,-1.2844696044921875,-1.2844696044921875,-1.2844696044921875,2029.0,2029.0,101.03023529052734,-2.2769515991210936,-0.0314682006835935,2.2454833984375,0.022225855378642655,0.9693663120269775,0.908097505569458,0.0017460111994296312,-0.00810240488499403,101.35604095458984
train,1-7-3-3_png.rf.23e9327ed79527f149c95d2a7d64545f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-3_png.rf.23e9327ed79527f149c95d2a7d64545f.jpg,486,630,2,png,largest_inner_median,largest_inner_median,1.7,3.3,5.609999999999999,5.0,535,6.284134161070802,25.0,46.0,0.5434782608695652,15690,17433.0,0.0,1.0,-0.1381768061654118,-0.13733948512813407,-0.12448207633852339,-0.12448207633852339,-0.1381768061654118,-0.1381768061654118,-20.149383544921875,20.149383544921875,-20.130943298339844,-20.00884246826172,-18.133934020996094,-18.133934020996094,-20.130943298339844,-20.130943298339844,-20.130943298339844,271.0,271.0,145.8231964111328,-20.84381561279297,-3.8186553955078106,17.02516021728516,0.1167520712499303,0.49253156781196594,6.318469524383545,0.002472023479640484,0.003957799635827541,145.33351135253906
train,1-4-4-2-3-10_png.rf.e9f0756e450c3ae4f416aa8bc3284735.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-2-3-10_png.rf.e9f0756e450c3ae4f416aa8bc3284735.jpg,487,631,3,3-10_png,largest_inner_median,largest_inner_median,1.4,4.2,5.88,5.6,1123,7.024649030453636,43.0,40.0,1.075,22220,24690.0,0.0,1.0,-0.1897567546412219,-0.19166708957990522,-0.18595096557543583,-0.18595096557543583,-0.1897567546412219,-0.1897567546412219,-16.83087921142578,16.83087921142578,-16.78845977783203,-16.957901000976562,-16.450897216796875,-16.450897216796875,-16.78845977783203,-16.78845977783203,-16.78845977783203,805.0,805.0,88.69712829589844,-17.23303680419922,-10.969198608398413,6.2638381958008065,0.0706205298429088,0.6992250680923462,3.0922467708587646,0.005046223755925894,-0.0009535635472275317,88.34122467041016
train,1-7-3-9_png.rf.39a7650d5847262648165defb232aed8.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-9_png.rf.39a7650d5847262648165defb232aed8.jpg,490,634,2,png,largest_inner_median,largest_inner_median,1.7,3.9,6.63,5.6,553,6.317164686747284,47.0,25.0,1.88,15886,17650.0,0.0,1.0,-0.17192448851021053,-0.1796990061750552,-0.15160943578253655,-0.15160943578253655,-0.17192448851021053,-0.17192448851021053,-21.253482818603516,21.253482818603516,-21.308013916015625,-22.269107818603516,-18.796646118164062,-18.796646118164062,-21.308013916015625,-21.308013916015625,-21.308013916015625,287.0,287.0,123.62103271484375,-22.241841125488282,-3.57919921875,18.662641906738283,0.15096655882002977,0.5915966629981995,7.044871807098389,-0.00571015477180481,0.004693306051194668,123.92351531982422
train,2-1-4-2-1_png.rf.8b7c7490369d01a0cc5ed1f2c872f043.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-1-4-2-1_png.rf.8b7c7490369d01a0cc5ed1f2c872f043.jpg,491,635,1,1_png,largest_inner_median,largest_inner_median,2.1,4.2,8.82,6.300000000000001,2625,7.873217054862741,43.0,90.0,0.4777777777777778,42242,46936.0,0.0,1.0,-0.020227780420740357,-0.02211729047158079,-0.01883972101886339,-0.01883972101886339,-0.020227780420740357,-0.020227780420740357,-1.7604942321777344,1.7604942321777344,-1.8100166320800781,-1.9744672775268555,-1.689208984375,-1.689208984375,-1.8100166320800781,-1.8100166320800781,-1.8100166320800781,2058.0,2058.0,87.03348541259766,-2.27099609375,0.2504577636718734,2.5214538574218732,0.028971077573975976,0.8813675045967102,1.03355872631073,-0.004926311317831278,-0.00014758673205506057,87.49217987060547
train,1-4-4-5_png.rf.2bdab9377748f1054489555629853e58.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-5_png.rf.2bdab9377748f1054489555629853e58.jpg,495,641,1,png,largest_inner_median,largest_inner_median,1.4,4.5,6.3,5.9,1659,7.414572881350589,122.0,42.0,2.9047619047619047,58917,65469.0,1.0,1.0,-0.09668689075547551,-0.05886742290840252,-0.06330567323171507,-0.06330567323171507,-0.09668689075547551,-0.09668689075547551,-11.543067932128906,11.543067932128906,-11.518074035644531,-7.002956390380859,-7.5328216552734375,-7.5328216552734375,-11.518074035644531,-11.518074035644531,-11.518074035644531,1024.0,1024.0,119.38607025146484,-17.225,-1.4832153320312498,15.741784667968751,0.13185612554975276,0.8531456589698792,5.636624813079834,-0.002123909769579768,0.0024294275790452957,119.70384216308594
train,1-1-3-6_png.rf.52cf67c051fccf0bf08dd8d3895348b0.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-6_png.rf.52cf67c051fccf0bf08dd8d3895348b0.jpg,504,652,1,png,largest_inner_median,largest_inner_median,1.1,3.6,3.9600000000000004,4.7,1564,7.355641102974253,121.0,43.0,2.813953488372093,52701,58557.0,0.0,1.206082974243164,-0.05913851217834389,-0.04124270426302687,-0.041607466655605996,-0.041607466655605996,-0.05913851217834389,-0.05913851217834389,-9.224517822265625,9.224517822265625,-9.280685424804688,-6.489269256591797,-6.546165466308594,-6.546165466308594,-9.280685424804688,-9.280685424804688,-9.280685424804688,929.0,929.0,155.9815673828125,-13.736116027832031,-1.6195922851562499,12.116523742675781,0.07767920239536516,1.0834681987762451,4.491445064544678,0.0002219374437117949,0.004239675588905811,155.5386962890625
train,1-4-4-5_png.rf.e5c2748cb6162bee5e3bf0aa8e833c9e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-5_png.rf.e5c2748cb6162bee5e3bf0aa8e833c9e.jpg,509,659,1,png,largest_inner_median,largest_inner_median,1.4,4.5,6.3,5.9,1654,7.411556287811163,122.0,42.0,2.9047619047619047,58607,65206.0,2.0,1.0,-0.10058571625315696,-0.059472774800914036,-0.06626357856816378,-0.06626357856816378,-0.10058571625315696,-0.10058571625315696,-12.024795532226562,12.024795532226562,-12.028610229492188,-7.113650798797607,-7.92547607421875,-7.92547607421875,-12.028610229492188,-12.028610229492188,-12.028610229492188,1019.0,1019.0,119.54774475097656,-17.51435317993164,-1.660663604736328,15.853689575195311,0.1326138741322078,0.8823308944702148,5.687814712524414,0.0016223191050812602,-0.00325656752102077,119.42237854003906
train,0-8-3-9-3-10-4_png.rf.d272f5bbc55dbca35d4710e60e1ea6b6.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/0-8-3-9-3-10-4_png.rf.d272f5bbc55dbca35d4710e60e1ea6b6.jpg,514,666,3,3-10-4_png,largest_inner_median,largest_inner_median,0.8,3.9,3.12,4.7,578,6.361302477572996,22.0,52.0,0.4230769230769231,15537,17264.0,0.0,1.0,-0.1279839218985959,-0.1316509129752156,-0.11399566778353193,-0.11399566778353193,-0.1279839218985959,-0.1279839218985959,-18.386444091796875,18.386444091796875,-18.386428833007812,-18.913236618041992,-16.376846313476562,-16.376846313476562,-18.386428833007812,-18.386428833007812,-18.386428833007812,313.0,313.0,143.66213989257812,-19.496703338623046,-6.510652160644507,12.986051177978538,0.09039299559152275,0.6477522850036621,5.248085975646973,-0.002553155180066824,0.007217912003397942,143.0467529296875
train,1-4-4-8_png.rf.5ba64bc0593d4feca0bf0153d8f4c954.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-8_png.rf.5ba64bc0593d4feca0bf0153d8f4c954.jpg,516,668,1,png,largest_inner_median,largest_inner_median,1.4,4.8,6.72,6.199999999999999,873,6.773080375655535,27.0,60.0,0.45,20549,22830.0,0.0,1.0,-0.06642707769538103,-0.06897361677913061,-0.06349785171289643,-0.06349785171289643,-0.06642707769538103,-0.06642707769538103,-7.456230163574219,7.456230163574219,-7.415557861328125,-7.701398849487305,-7.086761474609375,-7.086761474609375,-7.415557861328125,-7.415557861328125,-7.415557861328125,555.0,555.0,112.2468490600586,-8.156625366210937,-2.062484741210935,6.094140625000002,0.054292309102942235,0.5192900896072388,2.3814070224761963,-0.008939754217863083,0.0008369850111193955,112.6400375366211
train,1-7-3-6_png.rf.65ed4d49d87c493b69ff02367ccd14b9.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6_png.rf.65ed4d49d87c493b69ff02367ccd14b9.jpg,518,670,2,png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,540,6.293419278846481,46.0,25.0,1.84,15626,17364.0,0.0,1.0,-0.1520888093986423,-0.16102620511531165,-0.13539899088020846,-0.13539899088020846,-0.1520888093986423,-0.1520888093986423,-20.30651092529297,20.30651092529297,-20.32141876220703,-21.51471710205078,-18.093036651611328,-18.093036651611328,-20.32141876220703,-20.32141876220703,-20.32141876220703,276.0,276.0,133.5174560546875,-21.38419189453125,-4.898777770996094,16.485414123535154,0.12347010354049048,0.5589924454689026,6.314937114715576,0.007803998421877623,0.0010260321432724595,132.75784301757812
train,1-1-3-3_png.rf.6b53ca26f6223c8702dc62e2e4c6d183.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-3_png.rf.6b53ca26f6223c8702dc62e2e4c6d183.jpg,525,679,1,png,largest_inner_median,largest_inner_median,1.1,3.3,3.63,4.4,1557,7.351158226430694,44.0,122.0,0.36065573770491804,59475,66109.0,2.0,1.0,-0.05832279728158522,-0.035485139471070085,-0.03656028861446708,-0.03656028861446708,-0.05832279728158522,-0.05832279728158522,-9.807174682617188,9.807174682617188,-9.807662963867188,-5.967433929443359,-6.148223876953125,-6.148223876953125,-9.807662963867188,-9.807662963867188,-9.807662963867188,916.0,916.0,168.1533660888672,-14.744607543945312,-1.0770385742187498,13.667568969726563,0.08128037688227666,0.943856954574585,4.863462448120117,0.004777554422616959,0.0009887631749734282,167.485107421875
train,1-1-3-9-3-10-4_png.rf.095fc92fb5aff7d1e8eb8227cc9cf051.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-9-3-10-4_png.rf.095fc92fb5aff7d1e8eb8227cc9cf051.jpg,531,689,3,3-10-4_png,largest_inner_median,largest_inner_median,1.1,3.9,4.29,5.0,668,6.505784060128229,24.0,53.0,0.4528301886792453,17042,18936.0,0.0,1.0,-0.1459283412117548,-0.148716228644185,-0.12498739460782622,-0.12498739460782622,-0.1459283412117548,-0.1459283412117548,-18.062034606933594,18.062034606933594,-18.04214859008789,-18.38721466064453,-15.450218200683594,-15.450218200683594,-18.04214859008789,-18.04214859008789,-18.04214859008789,390.0,390.0,123.7733154296875,-19.1571533203125,-3.5664634704589817,15.590689849853518,0.12596164040471386,0.6514488458633423,5.861849308013916,0.005495498888194561,-0.004828703124076128,124.02378845214844
train,1-1-4-2_png.rf.4aede3fd6536e29fd76784b418284b7b.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-2_png.rf.4aede3fd6536e29fd76784b418284b7b.jpg,532,690,1,png,largest_inner_median,largest_inner_median,1.1,4.2,4.620000000000001,5.300000000000001,1601,7.379008127628304,121.0,44.0,2.75,47622,52914.0,0.0,1.1648644500732421,-0.06395620423524503,-0.03801948866534546,-0.039990502895435154,-0.039990502895435154,-0.06395620423524503,-0.06395620423524503,-8.588432312011719,8.588432312011719,-8.673004150390625,-5.190062522888184,-5.454742431640625,-5.454742431640625,-8.673004150390625,-8.673004150390625,-8.673004150390625,961.0,961.0,134.28614807128906,-12.286895751953125,-0.8072052001953125,11.479690551757812,0.08548678115082682,1.0825475454330444,4.229257583618164,-0.0015392870409414172,-0.0028795853722840548,134.88633728027344
train,2-0-3-3_png.rf.764c2315c424f5d844e29648aee412f8.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-3-3_png.rf.764c2315c424f5d844e29648aee412f8.jpg,533,691,1,png,largest_inner_median,largest_inner_median,2.0,3.3,6.6,5.3,726,6.588926477533519,22.0,55.0,0.4,14731,16369.0,0.0,1.0,-0.03249347461064698,-0.03365943706360655,-0.030392479218423363,-0.030392479218423363,-0.03249347461064698,-0.03249347461064698,-3.2782363891601562,3.2782363891601562,-3.2954177856445312,-3.413050651550293,-3.0834503173828125,-3.0834503173828125,-3.2954177856445312,-3.2954177856445312,-3.2954177856445312,449.0,449.0,100.88906860351562,-3.5499496459960938,-1.8906364440917969,1.6593132019042969,0.01644690772620014,0.7006651163101196,0.7805685997009277,0.004168287850916386,0.00010819143790286034,100.692626953125
